item,category,department,sell_price,quantity_real,quantity_pred,revenue_real,revenue_pred,porcent_diff
HOME_&_GARDEN_2_292,HOME_&_GARDEN,HOME_&_GARDEN_2,12.4625,44,85,548.35,1059.3125,48.23529411764706
HOME_&_GARDEN_2_293,HOME_&_GARDEN,HOME_&_GARDEN_2,9.3375,61,106,569.5875,989.7750000000001,42.45283018867924
HOME_&_GARDEN_2_294,HOME_&_GARDEN,HOME_&_GARDEN_2,5.9625,806,289,4805.775000000001,1723.1625000000001,178.89273356401384
HOME_&_GARDEN_2_295,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4625,122,92,910.4250000000001,686.5500000000001,32.608695652173914
HOME_&_GARDEN_2_296,HOME_&_GARDEN,HOME_&_GARDEN_2,5.975,63,150,376.42499999999995,896.25,57.99999999999999
HOME_&_GARDEN_2_297,HOME_&_GARDEN,HOME_&_GARDEN_2,8.175,68,113,555.9000000000001,923.7750000000001,39.823008849557525
HOME_&_GARDEN_2_298,HOME_&_GARDEN,HOME_&_GARDEN_2,4.275,182,255,778.0500000000001,1090.125,28.627450980392155
HOME_&_GARDEN_2_299,HOME_&_GARDEN,HOME_&_GARDEN_2,1.5375,288,491,442.8,754.9125,41.34419551934827
HOME_&_GARDEN_2_299,HOME_&_GARDEN,HOME_&_GARDEN_2,1.55,0,491,0.0,761.0500000000001,100.0
HOME_&_GARDEN_2_300,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,55,91,547.9375,906.5875,39.56043956043956
HOME_&_GARDEN_2_301,HOME_&_GARDEN,HOME_&_GARDEN_2,2.4625,182,185,448.175,455.5625,1.6216216216216217
HOME_&_GARDEN_2_302,HOME_&_GARDEN,HOME_&_GARDEN_2,3.725,69,146,257.02500000000003,543.85,52.73972602739726
HOME_&_GARDEN_2_303,HOME_&_GARDEN,HOME_&_GARDEN_2,8.675,84,89,728.7,772.075,5.617977528089887
HOME_&_GARDEN_2_304,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,38,92,282.15,683.1,58.69565217391305
HOME_&_GARDEN_2_305,HOME_&_GARDEN,HOME_&_GARDEN_2,6.8375,65,77,444.4375,526.4875000000001,15.584415584415584
HOME_&_GARDEN_2_306,HOME_&_GARDEN,HOME_&_GARDEN_2,4.95,81,99,400.95,490.05,18.181818181818183
HOME_&_GARDEN_2_307,HOME_&_GARDEN,HOME_&_GARDEN_2,7.475,30,60,224.25,448.5,50.0
HOME_&_GARDEN_2_308,HOME_&_GARDEN,HOME_&_GARDEN_2,4.925,95,200,467.875,985.0,52.5
HOME_&_GARDEN_2_309,HOME_&_GARDEN,HOME_&_GARDEN_2,3.075,17,229,52.275000000000006,704.1750000000001,92.57641921397381
HOME_&_GARDEN_2_309,HOME_&_GARDEN,HOME_&_GARDEN_2,3.1,0,229,0.0,709.9,100.0
HOME_&_GARDEN_2_310,HOME_&_GARDEN,HOME_&_GARDEN_2,1.775,110,91,195.25,161.525,20.87912087912088
HOME_&_GARDEN_2_311,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,82,92,608.85,683.1,10.869565217391305
HOME_&_GARDEN_2_312,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,310,90,1538.375,446.62500000000006,244.44444444444446
HOME_&_GARDEN_2_313,HOME_&_GARDEN,HOME_&_GARDEN_2,2.4625,208,185,512.1999999999999,455.5625,12.432432432432433
HOME_&_GARDEN_2_314,HOME_&_GARDEN,HOME_&_GARDEN_2,2.4625,27,185,66.4875,455.5625,85.4054054054054
HOME_&_GARDEN_2_315,HOME_&_GARDEN,HOME_&_GARDEN_2,9.5875,89,89,853.2875,853.2875,0.0
HOME_&_GARDEN_2_316,HOME_&_GARDEN,HOME_&_GARDEN_2,9.05,160,104,1448.0,941.2,53.84615384615385
HOME_&_GARDEN_2_317,HOME_&_GARDEN,HOME_&_GARDEN_2,5.55,32,58,177.6,321.9,44.827586206896555
HOME_&_GARDEN_2_318,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,68,90,337.45000000000005,446.62500000000006,24.444444444444443
HOME_&_GARDEN_2_319,HOME_&_GARDEN,HOME_&_GARDEN_2,2.475,112,175,277.2,433.125,36.0
HOME_&_GARDEN_2_320,HOME_&_GARDEN,HOME_&_GARDEN_2,9.0375,1,75,9.0375,677.8125,98.66666666666667
HOME_&_GARDEN_2_320,HOME_&_GARDEN,HOME_&_GARDEN_2,10.5875,0,75,0.0,794.0625,100.0
HOME_&_GARDEN_2_321,HOME_&_GARDEN,HOME_&_GARDEN_2,6.55,141,96,923.55,628.8,46.875
HOME_&_GARDEN_2_322,HOME_&_GARDEN,HOME_&_GARDEN_2,2.775,224,271,621.6,752.025,17.343173431734318
HOME_&_GARDEN_2_323,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,97,90,481.3625,446.62500000000006,7.777777777777778
HOME_&_GARDEN_2_324,HOME_&_GARDEN,HOME_&_GARDEN_2,17.825,83,66,1479.475,1176.45,25.757575757575758
HOME_&_GARDEN_2_325,HOME_&_GARDEN,HOME_&_GARDEN_2,4.775,146,287,697.1500000000001,1370.4250000000002,49.12891986062718
HOME_&_GARDEN_2_326,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,51,92,378.675,683.1,44.565217391304344
HOME_&_GARDEN_2_327,HOME_&_GARDEN,HOME_&_GARDEN_2,3.725,62,146,230.95000000000002,543.85,57.534246575342465
HOME_&_GARDEN_2_328,HOME_&_GARDEN,HOME_&_GARDEN_2,9.3375,74,106,690.975,989.7750000000001,30.18867924528302
HOME_&_GARDEN_2_329,HOME_&_GARDEN,HOME_&_GARDEN_2,3.4,142,110,482.8,374.0,29.09090909090909
HOME_&_GARDEN_2_330,HOME_&_GARDEN,HOME_&_GARDEN_2,4.65,54,112,251.10000000000002,520.8000000000001,51.78571428571429
HOME_&_GARDEN_2_331,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,19,90,94.28750000000001,446.62500000000006,78.88888888888889
HOME_&_GARDEN_2_332,HOME_&_GARDEN,HOME_&_GARDEN_2,8.4625,54,102,456.975,863.1750000000001,47.05882352941176
HOME_&_GARDEN_2_333,HOME_&_GARDEN,HOME_&_GARDEN_2,6.225,95,87,591.375,541.5749999999999,9.195402298850574
HOME_&_GARDEN_2_334,HOME_&_GARDEN,HOME_&_GARDEN_2,3.725,59,146,219.775,543.85,59.589041095890416
HOME_&_GARDEN_2_335,HOME_&_GARDEN,HOME_&_GARDEN_2,7.8,270,80,2106.0,624.0,237.5
HOME_&_GARDEN_2_336,HOME_&_GARDEN,HOME_&_GARDEN_2,11.2125,138,86,1547.325,964.275,60.46511627906976
HOME_&_GARDEN_2_337,HOME_&_GARDEN,HOME_&_GARDEN_2,8.4625,59,102,499.2875,863.1750000000001,42.15686274509804
HOME_&_GARDEN_2_338,HOME_&_GARDEN,HOME_&_GARDEN_2,6.15,53,78,325.95000000000005,479.70000000000005,32.05128205128205
HOME_&_GARDEN_2_339,HOME_&_GARDEN,HOME_&_GARDEN_2,8.075,75,112,605.625,904.3999999999999,33.035714285714285
HOME_&_GARDEN_2_340,HOME_&_GARDEN,HOME_&_GARDEN_2,6.225,36,87,224.1,541.5749999999999,58.620689655172406
HOME_&_GARDEN_2_341,HOME_&_GARDEN,HOME_&_GARDEN_2,6.65,180,99,1197.0,658.35,81.81818181818183
HOME_&_GARDEN_2_342,HOME_&_GARDEN,HOME_&_GARDEN_2,1.2125,617,304,748.1125,368.59999999999997,102.96052631578947
HOME_&_GARDEN_2_343,HOME_&_GARDEN,HOME_&_GARDEN_2,3.475,137,113,476.075,392.675,21.238938053097346
HOME_&_GARDEN_2_344,HOME_&_GARDEN,HOME_&_GARDEN_2,7.175,239,85,1714.825,609.875,181.1764705882353
HOME_&_GARDEN_2_344,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4,0,85,0.0,629.0,100.0
HOME_&_GARDEN_2_345,HOME_&_GARDEN,HOME_&_GARDEN_2,7.3,47,92,343.09999999999997,671.6,48.91304347826087
HOME_&_GARDEN_2_346,HOME_&_GARDEN,HOME_&_GARDEN_2,4.1625,332,159,1381.9499999999998,661.8375,108.80503144654088
HOME_&_GARDEN_2_347,HOME_&_GARDEN,HOME_&_GARDEN_2,11.175,66,86,737.5500000000001,961.0500000000001,23.25581395348837
HOME_&_GARDEN_2_348,HOME_&_GARDEN,HOME_&_GARDEN_2,9.3,319,89,2966.7000000000003,827.7,258.42696629213486
HOME_&_GARDEN_2_349,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,159,106,987.7875,658.5250000000001,50.0
HOME_&_GARDEN_2_350,HOME_&_GARDEN,HOME_&_GARDEN_2,3.675,202,185,742.3499999999999,679.875,9.18918918918919
HOME_&_GARDEN_2_351,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,42,92,311.84999999999997,683.1,54.347826086956516
HOME_&_GARDEN_2_352,HOME_&_GARDEN,HOME_&_GARDEN_2,3.7125,65,122,241.3125,452.925,46.72131147540984
HOME_&_GARDEN_2_353,HOME_&_GARDEN,HOME_&_GARDEN_2,5.975,176,150,1051.6,896.25,17.333333333333336
HOME_&_GARDEN_2_354,HOME_&_GARDEN,HOME_&_GARDEN_2,1.2125,207,304,250.98749999999998,368.59999999999997,31.907894736842106
HOME_&_GARDEN_2_355,HOME_&_GARDEN,HOME_&_GARDEN_2,14.5875,69,56,1006.5375,816.9,23.214285714285715
HOME_&_GARDEN_2_356,HOME_&_GARDEN,HOME_&_GARDEN_2,12.35,66,80,815.1,988.0,17.5
HOME_&_GARDEN_2_357,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,44,91,438.35,906.5875,51.64835164835166
HOME_&_GARDEN_2_358,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,33,106,205.01250000000002,658.5250000000001,68.86792452830188
HOME_&_GARDEN_2_359,HOME_&_GARDEN,HOME_&_GARDEN_2,12.425,97,80,1205.2250000000001,994.0,21.25
HOME_&_GARDEN_2_360,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,52,91,518.0500000000001,906.5875,42.857142857142854
HOME_&_GARDEN_2_361,HOME_&_GARDEN,HOME_&_GARDEN_2,8.675,78,89,676.6500000000001,772.075,12.359550561797752
HOME_&_GARDEN_2_362,HOME_&_GARDEN,HOME_&_GARDEN_2,4.925,41,174,201.92499999999998,856.9499999999999,76.4367816091954
HOME_&_GARDEN_2_363,HOME_&_GARDEN,HOME_&_GARDEN_2,7.475,45,91,336.375,680.225,50.54945054945055
HOME_&_GARDEN_2_363,HOME_&_GARDEN,HOME_&_GARDEN_2,8.475,16,91,135.6,771.225,82.41758241758241
HOME_&_GARDEN_2_364,HOME_&_GARDEN,HOME_&_GARDEN_2,7.1,58,137,411.79999999999995,972.6999999999999,57.66423357664233
HOME_&_GARDEN_2_365,HOME_&_GARDEN,HOME_&_GARDEN_2,6.0875,67,107,407.8625,651.3625000000001,37.38317757009346
HOME_&_GARDEN_2_366,HOME_&_GARDEN,HOME_&_GARDEN_2,5.2125,294,95,1532.4750000000001,495.18750000000006,209.4736842105263
HOME_&_GARDEN_2_367,HOME_&_GARDEN,HOME_&_GARDEN_2,9.3375,45,106,420.1875,989.7750000000001,57.54716981132076
HOME_&_GARDEN_2_368,HOME_&_GARDEN,HOME_&_GARDEN_2,6.85,52,96,356.2,657.5999999999999,45.83333333333333
HOME_&_GARDEN_2_369,HOME_&_GARDEN,HOME_&_GARDEN_2,8.0875,163,120,1318.2625,970.5,35.833333333333336
HOME_&_GARDEN_2_370,HOME_&_GARDEN,HOME_&_GARDEN_2,7.8375,48,55,376.20000000000005,431.0625,12.727272727272727
HOME_&_GARDEN_2_371,HOME_&_GARDEN,HOME_&_GARDEN_2,0.975,461,415,449.47499999999997,404.625,11.08433734939759
HOME_&_GARDEN_2_372,HOME_&_GARDEN,HOME_&_GARDEN_2,10.55,89,83,938.95,875.6500000000001,7.228915662650602
HOME_&_GARDEN_2_372,HOME_&_GARDEN,HOME_&_GARDEN_2,10.6,0,83,0.0,879.8,100.0
HOME_&_GARDEN_2_373,HOME_&_GARDEN,HOME_&_GARDEN_2,5.825,78,103,454.35,599.975,24.271844660194176
HOME_&_GARDEN_2_374,HOME_&_GARDEN,HOME_&_GARDEN_2,3.725,206,146,767.35,543.85,41.0958904109589
HOME_&_GARDEN_2_375,HOME_&_GARDEN,HOME_&_GARDEN_2,8.4625,174,102,1472.4750000000001,863.1750000000001,70.58823529411765
HOME_&_GARDEN_2_376,HOME_&_GARDEN,HOME_&_GARDEN_2,4.775,152,287,725.8000000000001,1370.4250000000002,47.038327526132406
HOME_&_GARDEN_2_377,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,57,106,354.1125,658.5250000000001,46.22641509433962
HOME_&_GARDEN_2_378,HOME_&_GARDEN,HOME_&_GARDEN_2,8.725,83,104,724.175,907.4,20.192307692307693
HOME_&_GARDEN_2_379,HOME_&_GARDEN,HOME_&_GARDEN_2,5.55,32,58,177.6,321.9,44.827586206896555
HOME_&_GARDEN_2_380,HOME_&_GARDEN,HOME_&_GARDEN_2,6.5875,74,96,487.475,632.4000000000001,22.916666666666664
HOME_&_GARDEN_2_381,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,37,92,274.72499999999997,683.1,59.78260869565217
HOME_&_GARDEN_2_382,HOME_&_GARDEN,HOME_&_GARDEN_2,4.35,236,279,1026.6,1213.6499999999999,15.412186379928317
HOME_&_GARDEN_2_383,HOME_&_GARDEN,HOME_&_GARDEN_2,4.85,50,142,242.49999999999997,688.6999999999999,64.7887323943662
HOME_&_GARDEN_2_384,HOME_&_GARDEN,HOME_&_GARDEN_2,7.3,217,88,1584.1,642.4,146.5909090909091
HOME_&_GARDEN_2_385,HOME_&_GARDEN,HOME_&_GARDEN_2,9.3375,76,102,709.65,952.4250000000001,25.49019607843137
HOME_&_GARDEN_2_386,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,69,90,342.4125,446.62500000000006,23.333333333333332
HOME_&_GARDEN_2_387,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4625,38,92,283.575,686.5500000000001,58.69565217391305
HOME_&_GARDEN_2_388,HOME_&_GARDEN,HOME_&_GARDEN_2,8.675,137,89,1188.4750000000001,772.075,53.93258426966292
HOME_&_GARDEN_2_389,HOME_&_GARDEN,HOME_&_GARDEN_2,2.4625,623,185,1534.1375,455.5625,236.75675675675674
HOME_&_GARDEN_2_390,HOME_&_GARDEN,HOME_&_GARDEN_2,7.475,85,60,635.375,448.5,41.66666666666667
HOME_&_GARDEN_2_391,HOME_&_GARDEN,HOME_&_GARDEN_2,16.175,71,45,1148.425,727.875,57.77777777777777
HOME_&_GARDEN_2_392,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,21,106,130.4625,658.5250000000001,80.18867924528303
HOME_&_GARDEN_2_393,HOME_&_GARDEN,HOME_&_GARDEN_2,7.35,22,90,161.7,661.5,75.55555555555556
HOME_&_GARDEN_2_394,HOME_&_GARDEN,HOME_&_GARDEN_2,7.8375,68,55,532.95,431.0625,23.636363636363637
HOME_&_GARDEN_2_395,HOME_&_GARDEN,HOME_&_GARDEN_2,4.5875,213,200,977.1375,917.5000000000001,6.5
HOME_&_GARDEN_2_396,HOME_&_GARDEN,HOME_&_GARDEN_2,10.55,69,86,727.95,907.3000000000001,19.767441860465116
HOME_&_GARDEN_2_396,HOME_&_GARDEN,HOME_&_GARDEN_2,10.6,0,86,0.0,911.6,100.0
HOME_&_GARDEN_2_397,HOME_&_GARDEN,HOME_&_GARDEN_2,8.725,28,104,244.29999999999998,907.4,73.07692307692307
HOME_&_GARDEN_2_398,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,27,91,268.9875,906.5875,70.32967032967034
HOME_&_GARDEN_2_399,HOME_&_GARDEN,HOME_&_GARDEN_2,3.3375,134,110,447.22499999999997,367.125,21.818181818181817
HOME_&_GARDEN_2_400,HOME_&_GARDEN,HOME_&_GARDEN_2,4.85,88,142,426.79999999999995,688.6999999999999,38.028169014084504
HOME_&_GARDEN_2_401,HOME_&_GARDEN,HOME_&_GARDEN_2,4.1625,218,159,907.425,661.8375,37.10691823899371
HOME_&_GARDEN_2_402,HOME_&_GARDEN,HOME_&_GARDEN_2,11.2125,141,86,1580.9625,964.275,63.95348837209303
HOME_&_GARDEN_2_403,HOME_&_GARDEN,HOME_&_GARDEN_2,6.8,118,82,802.4,557.6,43.90243902439025
HOME_&_GARDEN_2_404,HOME_&_GARDEN,HOME_&_GARDEN_2,3.7125,139,122,516.0375,452.925,13.934426229508196
HOME_&_GARDEN_2_405,HOME_&_GARDEN,HOME_&_GARDEN_2,7.05,163,139,1149.1499999999999,979.9499999999999,17.26618705035971
HOME_&_GARDEN_2_406,HOME_&_GARDEN,HOME_&_GARDEN_2,15.575,83,60,1292.725,934.5,38.333333333333336
HOME_&_GARDEN_2_407,HOME_&_GARDEN,HOME_&_GARDEN_2,6.175,47,83,290.22499999999997,512.525,43.373493975903614
HOME_&_GARDEN_2_408,HOME_&_GARDEN,HOME_&_GARDEN_2,10.6,123,77,1303.8,816.1999999999999,59.74025974025974
HOME_&_GARDEN_2_409,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9125,223,174,1095.4875,854.775,28.160919540229884
HOME_&_GARDEN_2_410,HOME_&_GARDEN,HOME_&_GARDEN_2,1.725,185,197,319.125,339.82500000000005,6.091370558375635
HOME_&_GARDEN_2_411,HOME_&_GARDEN,HOME_&_GARDEN_2,7.3,131,92,956.3,671.6,42.391304347826086
HOME_&_GARDEN_2_412,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,21,92,155.92499999999998,683.1,77.17391304347827
HOME_&_GARDEN_2_413,HOME_&_GARDEN,HOME_&_GARDEN_2,4.6,126,120,579.5999999999999,552.0,5.0
HOME_&_GARDEN_2_414,HOME_&_GARDEN,HOME_&_GARDEN_2,7.175,176,90,1262.8,645.75,95.55555555555556
HOME_&_GARDEN_2_414,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4,0,90,0.0,666.0,100.0
HOME_&_GARDEN_2_415,HOME_&_GARDEN,HOME_&_GARDEN_2,3.075,23,208,70.72500000000001,639.6,88.9423076923077
HOME_&_GARDEN_2_415,HOME_&_GARDEN,HOME_&_GARDEN_2,3.1,0,208,0.0,644.8000000000001,100.0
HOME_&_GARDEN_2_416,HOME_&_GARDEN,HOME_&_GARDEN_2,4.05,221,158,895.05,639.9,39.87341772151899
HOME_&_GARDEN_2_417,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,52,90,258.05,446.62500000000006,42.22222222222222
HOME_&_GARDEN_2_418,HOME_&_GARDEN,HOME_&_GARDEN_2,3.475,79,113,274.52500000000003,392.675,30.08849557522124
HOME_&_GARDEN_2_419,HOME_&_GARDEN,HOME_&_GARDEN_2,6.8375,48,77,328.20000000000005,526.4875000000001,37.66233766233766
HOME_&_GARDEN_2_420,HOME_&_GARDEN,HOME_&_GARDEN_2,7.05,107,139,754.35,979.9499999999999,23.021582733812952
HOME_&_GARDEN_2_421,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,180,106,1118.25,658.5250000000001,69.81132075471697
HOME_&_GARDEN_2_422,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,33,106,205.01250000000002,658.5250000000001,68.86792452830188
HOME_&_GARDEN_2_423,HOME_&_GARDEN,HOME_&_GARDEN_2,4.8375,252,291,1219.0500000000002,1407.7125,13.402061855670103
HOME_&_GARDEN_2_424,HOME_&_GARDEN,HOME_&_GARDEN_2,3.6,82,133,295.2,478.8,38.34586466165413
HOME_&_GARDEN_2_425,HOME_&_GARDEN,HOME_&_GARDEN_2,10.55,34,87,358.70000000000005,917.85,60.91954022988506
HOME_&_GARDEN_2_426,HOME_&_GARDEN,HOME_&_GARDEN_2,5.4625,132,83,721.0500000000001,453.38750000000005,59.036144578313255
HOME_&_GARDEN_2_427,HOME_&_GARDEN,HOME_&_GARDEN_2,4.35,259,198,1126.6499999999999,861.3,30.808080808080806
HOME_&_GARDEN_2_427,HOME_&_GARDEN,HOME_&_GARDEN_2,4.5875,0,198,0.0,908.325,100.0
HOME_&_GARDEN_2_428,HOME_&_GARDEN,HOME_&_GARDEN_2,9.925,30,58,297.75,575.6500000000001,48.275862068965516
HOME_&_GARDEN_2_429,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,37,92,274.72499999999997,683.1,59.78260869565217
HOME_&_GARDEN_2_430,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,64,90,317.6,446.62500000000006,28.888888888888886
HOME_&_GARDEN_2_431,HOME_&_GARDEN,HOME_&_GARDEN_2,11.8375,80,83,947.0,982.5125,3.614457831325301
HOME_&_GARDEN_2_432,HOME_&_GARDEN,HOME_&_GARDEN_2,6.8375,102,77,697.4250000000001,526.4875000000001,32.467532467532465
HOME_&_GARDEN_2_433,HOME_&_GARDEN,HOME_&_GARDEN_2,7.8375,40,55,313.5,431.0625,27.27272727272727
HOME_&_GARDEN_2_434,HOME_&_GARDEN,HOME_&_GARDEN_2,2.35,263,182,618.0500000000001,427.7,44.505494505494504
HOME_&_GARDEN_2_435,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4625,70,92,522.375,686.5500000000001,23.91304347826087
HOME_&_GARDEN_2_436,HOME_&_GARDEN,HOME_&_GARDEN_2,2.4625,47,185,115.7375,455.5625,74.5945945945946
HOME_&_GARDEN_2_437,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,245,91,2440.8125,906.5875,169.23076923076923
HOME_&_GARDEN_2_438,HOME_&_GARDEN,HOME_&_GARDEN_2,11.0875,213,86,2361.6375000000003,953.525,147.67441860465115
HOME_&_GARDEN_2_439,HOME_&_GARDEN,HOME_&_GARDEN_2,7.3,237,89,1730.1,649.6999999999999,166.2921348314607
HOME_&_GARDEN_2_440,HOME_&_GARDEN,HOME_&_GARDEN_2,1.2125,833,304,1010.0124999999999,368.59999999999997,174.01315789473685
HOME_&_GARDEN_2_441,HOME_&_GARDEN,HOME_&_GARDEN_2,3.7125,0,83,0.0,308.1375,100.0
HOME_&_GARDEN_2_441,HOME_&_GARDEN,HOME_&_GARDEN_2,6.175,24,83,148.2,512.525,71.08433734939759
HOME_&_GARDEN_2_442,HOME_&_GARDEN,HOME_&_GARDEN_2,1.85,271,287,501.35,530.95,5.574912891986063
HOME_&_GARDEN_2_443,HOME_&_GARDEN,HOME_&_GARDEN_2,5.825,72,103,419.40000000000003,599.975,30.097087378640776
HOME_&_GARDEN_2_444,HOME_&_GARDEN,HOME_&_GARDEN_2,8.0875,104,120,841.1,970.5,13.333333333333334
HOME_&_GARDEN_2_445,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4625,42,92,313.425,686.5500000000001,54.347826086956516
HOME_&_GARDEN_2_446,HOME_&_GARDEN,HOME_&_GARDEN_2,32.4625,21,30,681.7125,973.875,30.0
HOME_&_GARDEN_2_447,HOME_&_GARDEN,HOME_&_GARDEN_2,2.4625,240,185,591.0,455.5625,29.72972972972973
HOME_&_GARDEN_2_448,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2125,29,106,180.16250000000002,658.5250000000001,72.64150943396226
HOME_&_GARDEN_2_449,HOME_&_GARDEN,HOME_&_GARDEN_2,7.05,236,139,1663.8,979.9499999999999,69.7841726618705
HOME_&_GARDEN_2_450,HOME_&_GARDEN,HOME_&_GARDEN_2,13.0375,136,72,1773.1,938.6999999999999,88.88888888888889
HOME_&_GARDEN_2_451,HOME_&_GARDEN,HOME_&_GARDEN_2,4.275,175,255,748.1250000000001,1090.125,31.372549019607842
HOME_&_GARDEN_2_452,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,108,92,801.9,683.1,17.391304347826086
HOME_&_GARDEN_2_453,HOME_&_GARDEN,HOME_&_GARDEN_2,8.0875,184,120,1488.1000000000001,970.5,53.333333333333336
HOME_&_GARDEN_2_454,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,76,91,757.15,906.5875,16.483516483516482
HOME_&_GARDEN_2_455,HOME_&_GARDEN,HOME_&_GARDEN_2,9.675,48,89,464.40000000000003,861.075,46.06741573033708
HOME_&_GARDEN_2_456,HOME_&_GARDEN,HOME_&_GARDEN_2,11.075,0,86,0.0,952.4499999999999,100.0
HOME_&_GARDEN_2_457,HOME_&_GARDEN,HOME_&_GARDEN_2,8.0875,120,120,970.5,970.5,0.0
HOME_&_GARDEN_2_458,HOME_&_GARDEN,HOME_&_GARDEN_2,4.95,44,92,217.8,455.40000000000003,52.17391304347826
HOME_&_GARDEN_2_458,HOME_&_GARDEN,HOME_&_GARDEN_2,4.975,0,92,0.0,457.7,100.0
HOME_&_GARDEN_2_459,HOME_&_GARDEN,HOME_&_GARDEN_2,24.425,67,57,1636.4750000000001,1392.2250000000001,17.543859649122805
HOME_&_GARDEN_2_460,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,46,92,341.55,683.1,50.0
HOME_&_GARDEN_2_461,HOME_&_GARDEN,HOME_&_GARDEN_2,12.4625,45,85,560.8125,1059.3125,47.05882352941176
HOME_&_GARDEN_2_462,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,37,91,368.6125,906.5875,59.34065934065934
HOME_&_GARDEN_2_463,HOME_&_GARDEN,HOME_&_GARDEN_2,6.8375,97,77,663.2375000000001,526.4875000000001,25.97402597402597
HOME_&_GARDEN_2_464,HOME_&_GARDEN,HOME_&_GARDEN_2,3.6,42,133,151.20000000000002,478.8,68.42105263157895
HOME_&_GARDEN_2_465,HOME_&_GARDEN,HOME_&_GARDEN_2,9.05,228,104,2063.4,941.2,119.23076923076923
HOME_&_GARDEN_2_466,HOME_&_GARDEN,HOME_&_GARDEN_2,8.075,106,112,855.9499999999999,904.3999999999999,5.357142857142857
HOME_&_GARDEN_2_467,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,172,90,853.5500000000001,446.62500000000006,91.11111111111111
HOME_&_GARDEN_2_468,HOME_&_GARDEN,HOME_&_GARDEN_2,11.2125,196,86,2197.65,964.275,127.90697674418605
HOME_&_GARDEN_2_469,HOME_&_GARDEN,HOME_&_GARDEN_2,3.7125,103,122,382.3875,452.925,15.573770491803279
HOME_&_GARDEN_2_470,HOME_&_GARDEN,HOME_&_GARDEN_2,1.1,334,745,367.40000000000003,819.5000000000001,55.16778523489933
HOME_&_GARDEN_2_471,HOME_&_GARDEN,HOME_&_GARDEN_2,4.35,92,278,400.2,1209.3,66.90647482014388
HOME_&_GARDEN_2_472,HOME_&_GARDEN,HOME_&_GARDEN_2,10.6,111,77,1176.6,816.1999999999999,44.15584415584416
HOME_&_GARDEN_2_473,HOME_&_GARDEN,HOME_&_GARDEN_2,9.9625,58,91,577.825,906.5875,36.26373626373626
HOME_&_GARDEN_2_474,HOME_&_GARDEN,HOME_&_GARDEN_2,9.7,20,91,194.0,882.6999999999999,78.02197802197803
HOME_&_GARDEN_2_475,HOME_&_GARDEN,HOME_&_GARDEN_2,6.2,75,84,465.0,520.8000000000001,10.714285714285714
HOME_&_GARDEN_2_476,HOME_&_GARDEN,HOME_&_GARDEN_2,4.9625,121,90,600.4625000000001,446.62500000000006,34.44444444444444
HOME_&_GARDEN_2_477,HOME_&_GARDEN,HOME_&_GARDEN_2,7.175,296,89,2123.7999999999997,638.5749999999999,232.58426966292137
HOME_&_GARDEN_2_477,HOME_&_GARDEN,HOME_&_GARDEN_2,7.4,5,89,37.0,658.6,94.3820224719101
HOME_&_GARDEN_2_478,HOME_&_GARDEN,HOME_&_GARDEN_2,6.175,37,84,228.475,518.6999999999999,55.952380952380956
HOME_&_GARDEN_2_479,HOME_&_GARDEN,HOME_&_GARDEN_2,7.425,39,92,289.575,683.1,57.608695652173914
