item,category,department,quantity_real,quantity_pred,porcent_diff
HOME_&_GARDEN_2_490,HOME_&_GARDEN,HOME_&_GARDEN_2,465,279,66.66666666666666
HOME_&_GARDEN_2_491,HOME_&_GARDEN,HOME_&_GARDEN_2,112,89,25.842696629213485
HOME_&_GARDEN_2_492,HOME_&_GARDEN,HOME_&_GARDEN_2,135,90,50.0
HOME_&_GARDEN_2_493,HOME_&_GARDEN,HOME_&_GARDEN_2,83,206,59.70873786407766
HOME_&_GARDEN_2_494,HOME_&_GARDEN,HOME_&_GARDEN_2,60,92,34.78260869565217
HOME_&_GARDEN_2_495,HOME_&_GARDEN,HOME_&_GARDEN_2,228,87,162.06896551724137
HOME_&_GARDEN_2_496,HOME_&_GARDEN,HOME_&_GARDEN_2,120,287,58.18815331010453
HOME_&_GARDEN_2_497,HOME_&_GARDEN,HOME_&_GARDEN_2,62,120,48.333333333333336
HOME_&_GARDEN_2_498,HOME_&_GARDEN,HOME_&_GARDEN_2,95,239,60.25104602510461
HOME_&_GARDEN_2_499,HOME_&_GARDEN,HOME_&_GARDEN_2,458,185,147.56756756756758
HOME_&_GARDEN_2_500,HOME_&_GARDEN,HOME_&_GARDEN_2,101,92,9.782608695652174
HOME_&_GARDEN_2_501,HOME_&_GARDEN,HOME_&_GARDEN_2,147,91,61.53846153846154
HOME_&_GARDEN_2_502,HOME_&_GARDEN,HOME_&_GARDEN_2,0,86,100.0
HOME_&_GARDEN_2_503,HOME_&_GARDEN,HOME_&_GARDEN_2,20,89,77.52808988764045
HOME_&_GARDEN_2_504,HOME_&_GARDEN,HOME_&_GARDEN_2,26,185,85.94594594594595
HOME_&_GARDEN_2_505,HOME_&_GARDEN,HOME_&_GARDEN_2,62,106,41.509433962264154
HOME_&_GARDEN_2_506,HOME_&_GARDEN,HOME_&_GARDEN_2,52,104,50.0
HOME_&_GARDEN_2_507,HOME_&_GARDEN,HOME_&_GARDEN_2,208,104,100.0
HOME_&_GARDEN_2_508,HOME_&_GARDEN,HOME_&_GARDEN_2,57,126,54.761904761904766
HOME_&_GARDEN_2_509,HOME_&_GARDEN,HOME_&_GARDEN_2,117,86,36.04651162790697
HOME_&_GARDEN_2_510,HOME_&_GARDEN,HOME_&_GARDEN_2,240,174,37.93103448275862
HOME_&_GARDEN_2_511,HOME_&_GARDEN,HOME_&_GARDEN_2,141,112,25.892857142857146
HOME_&_GARDEN_2_512,HOME_&_GARDEN,HOME_&_GARDEN_2,179,90,98.88888888888889
HOME_&_GARDEN_2_513,HOME_&_GARDEN,HOME_&_GARDEN_2,120,113,6.1946902654867255
HOME_&_GARDEN_2_514,HOME_&_GARDEN,HOME_&_GARDEN_2,46,57,19.298245614035086
HOME_&_GARDEN_2_515,HOME_&_GARDEN,HOME_&_GARDEN_2,32,185,82.70270270270271
HOME_&_GARDEN_2_516,HOME_&_GARDEN,HOME_&_GARDEN_2,37,92,59.78260869565217
SUPERMARKET_1_001,SUPERMARKET,SUPERMARKET_1,161,270,40.370370370370374
SUPERMARKET_1_002,SUPERMARKET,SUPERMARKET_1,108,211,48.81516587677725
SUPERMARKET_1_003,SUPERMARKET,SUPERMARKET_1,144,290,50.3448275862069
SUPERMARKET_1_004,SUPERMARKET,SUPERMARKET_1,0,630,100.0
SUPERMARKET_1_005,SUPERMARKET,SUPERMARKET_1,551,377,46.15384615384615
SUPERMARKET_1_006,SUPERMARKET,SUPERMARKET_1,310,383,19.06005221932115
SUPERMARKET_1_008,SUPERMARKET,SUPERMARKET_1,50,377,86.73740053050398
SUPERMARKET_1_009,SUPERMARKET,SUPERMARKET_1,1,214,99.53271028037383
SUPERMARKET_1_010,SUPERMARKET,SUPERMARKET_1,174,326,46.62576687116564
SUPERMARKET_1_011,SUPERMARKET,SUPERMARKET_1,280,234,19.65811965811966
SUPERMARKET_1_012,SUPERMARKET,SUPERMARKET_1,1641,349,370.2005730659026
SUPERMARKET_1_013,SUPERMARKET,SUPERMARKET_1,394,621,36.553945249597426
SUPERMARKET_1_014,SUPERMARKET,SUPERMARKET_1,331,1000,66.9
SUPERMARKET_1_015,SUPERMARKET,SUPERMARKET_1,193,170,13.529411764705882
SUPERMARKET_1_016,SUPERMARKET,SUPERMARKET_1,177,270,34.44444444444444
SUPERMARKET_1_017,SUPERMARKET,SUPERMARKET_1,238,270,11.851851851851853
SUPERMARKET_1_018,SUPERMARKET,SUPERMARKET_1,2951,1333,121.38034508627156
SUPERMARKET_1_019,SUPERMARKET,SUPERMARKET_1,1696,1076,57.62081784386617
SUPERMARKET_1_020,SUPERMARKET,SUPERMARKET_1,288,234,23.076923076923077
SUPERMARKET_1_021,SUPERMARKET,SUPERMARKET_1,284,1333,78.69467366841711
SUPERMARKET_1_022,SUPERMARKET,SUPERMARKET_1,63,289,78.20069204152249
SUPERMARKET_1_023,SUPERMARKET,SUPERMARKET_1,663,349,89.97134670487105
SUPERMARKET_1_024,SUPERMARKET,SUPERMARKET_1,262,252,3.968253968253968
SUPERMARKET_1_025,SUPERMARKET,SUPERMARKET_1,183,268,31.716417910447763
SUPERMARKET_1_026,SUPERMARKET,SUPERMARKET_1,139,384,63.802083333333336
SUPERMARKET_1_027,SUPERMARKET,SUPERMARKET_1,644,772,16.580310880829018
SUPERMARKET_1_028,SUPERMARKET,SUPERMARKET_1,377,257,46.69260700389105
SUPERMARKET_1_029,SUPERMARKET,SUPERMARKET_1,91,268,66.04477611940298
SUPERMARKET_1_030,SUPERMARKET,SUPERMARKET_1,139,159,12.578616352201259
SUPERMARKET_1_031,SUPERMARKET,SUPERMARKET_1,369,377,2.122015915119363
SUPERMARKET_1_032,SUPERMARKET,SUPERMARKET_1,1828,1333,37.13428357089272
SUPERMARKET_1_033,SUPERMARKET,SUPERMARKET_1,49,349,85.95988538681948
SUPERMARKET_1_034,SUPERMARKET,SUPERMARKET_1,207,379,45.382585751978894
SUPERMARKET_1_035,SUPERMARKET,SUPERMARKET_1,311,234,32.9059829059829
SUPERMARKET_1_036,SUPERMARKET,SUPERMARKET_1,444,426,4.225352112676056
SUPERMARKET_1_037,SUPERMARKET,SUPERMARKET_1,331,230,43.913043478260875
SUPERMARKET_1_038,SUPERMARKET,SUPERMARKET_1,166,215,22.790697674418606
SUPERMARKET_1_039,SUPERMARKET,SUPERMARKET_1,119,375,68.26666666666667
SUPERMARKET_1_040,SUPERMARKET,SUPERMARKET_1,343,426,19.483568075117372
SUPERMARKET_1_041,SUPERMARKET,SUPERMARKET_1,211,270,21.85185185185185
SUPERMARKET_1_042,SUPERMARKET,SUPERMARKET_1,1093,1081,1.1100832562442182
SUPERMARKET_1_043,SUPERMARKET,SUPERMARKET_1,0,630,100.0
SUPERMARKET_1_044,SUPERMARKET,SUPERMARKET_1,297,260,14.23076923076923
SUPERMARKET_1_045,SUPERMARKET,SUPERMARKET_1,267,426,37.32394366197183
SUPERMARKET_1_046,SUPERMARKET,SUPERMARKET_1,1513,1333,13.50337584396099
SUPERMARKET_1_047,SUPERMARKET,SUPERMARKET_1,293,377,22.281167108753316
SUPERMARKET_1_048,SUPERMARKET,SUPERMARKET_1,146,301,51.49501661129568
SUPERMARKET_1_049,SUPERMARKET,SUPERMARKET_1,134,270,50.37037037037037
SUPERMARKET_1_050,SUPERMARKET,SUPERMARKET_1,144,301,52.159468438538205
SUPERMARKET_1_051,SUPERMARKET,SUPERMARKET_1,371,244,52.04918032786885
SUPERMARKET_1_052,SUPERMARKET,SUPERMARKET_1,330,1000,67.0
SUPERMARKET_1_053,SUPERMARKET,SUPERMARKET_1,121,383,68.40731070496084
SUPERMARKET_1_054,SUPERMARKET,SUPERMARKET_1,291,379,23.218997361477573
SUPERMARKET_1_055,SUPERMARKET,SUPERMARKET_1,639,295,116.61016949152543
SUPERMARKET_1_056,SUPERMARKET,SUPERMARKET_1,3,214,98.5981308411215
SUPERMARKET_1_057,SUPERMARKET,SUPERMARKET_1,2,237,99.15611814345992
SUPERMARKET_1_058,SUPERMARKET,SUPERMARKET_1,2,702,99.71509971509973
SUPERMARKET_1_059,SUPERMARKET,SUPERMARKET_1,403,316,27.531645569620256
SUPERMARKET_1_060,SUPERMARKET,SUPERMARKET_1,112,600,81.33333333333333
SUPERMARKET_1_061,SUPERMARKET,SUPERMARKET_1,581,270,115.18518518518519
SUPERMARKET_1_062,SUPERMARKET,SUPERMARKET_1,155,268,42.16417910447761
SUPERMARKET_1_063,SUPERMARKET,SUPERMARKET_1,283,388,27.061855670103093
SUPERMARKET_1_064,SUPERMARKET,SUPERMARKET_1,143,214,33.177570093457945
SUPERMARKET_1_065,SUPERMARKET,SUPERMARKET_1,220,377,41.644562334217504
SUPERMARKET_1_066,SUPERMARKET,SUPERMARKET_1,262,598,56.187290969899664
SUPERMARKET_1_067,SUPERMARKET,SUPERMARKET_1,644,535,20.373831775700936
SUPERMARKET_1_068,SUPERMARKET,SUPERMARKET_1,69,147,53.06122448979592
SUPERMARKET_1_069,SUPERMARKET,SUPERMARKET_1,482,233,106.86695278969958
SUPERMARKET_1_070,SUPERMARKET,SUPERMARKET_1,225,1333,83.12078019504877
SUPERMARKET_1_071,SUPERMARKET,SUPERMARKET_1,297,535,44.48598130841121
SUPERMARKET_1_072,SUPERMARKET,SUPERMARKET_1,240,282,14.893617021276595
SUPERMARKET_1_073,SUPERMARKET,SUPERMARKET_1,159,236,32.6271186440678
SUPERMARKET_1_074,SUPERMARKET,SUPERMARKET_1,275,270,1.8518518518518516
SUPERMARKET_1_075,SUPERMARKET,SUPERMARKET_1,112,377,70.29177718832891
SUPERMARKET_1_076,SUPERMARKET,SUPERMARKET_1,304,383,20.626631853785902
SUPERMARKET_1_077,SUPERMARKET,SUPERMARKET_1,71,247,71.25506072874494
SUPERMARKET_1_078,SUPERMARKET,SUPERMARKET_1,162,160,1.25
SUPERMARKET_1_079,SUPERMARKET,SUPERMARKET_1,44,276,84.05797101449275
SUPERMARKET_1_080,SUPERMARKET,SUPERMARKET_1,195,268,27.238805970149254
SUPERMARKET_1_081,SUPERMARKET,SUPERMARKET_1,229,349,34.38395415472779
SUPERMARKET_1_082,SUPERMARKET,SUPERMARKET_1,1538,1333,15.378844711177795
SUPERMARKET_1_083,SUPERMARKET,SUPERMARKET_1,418,545,23.30275229357798
SUPERMARKET_1_084,SUPERMARKET,SUPERMARKET_1,118,271,56.457564575645755
SUPERMARKET_1_085,SUPERMARKET,SUPERMARKET_1,2230,1333,67.29182295573894
SUPERMARKET_1_086,SUPERMARKET,SUPERMARKET_1,572,426,34.27230046948357
SUPERMARKET_1_087,SUPERMARKET,SUPERMARKET_1,778,349,122.92263610315186
SUPERMARKET_1_088,SUPERMARKET,SUPERMARKET_1,437,282,54.96453900709219
SUPERMARKET_1_089,SUPERMARKET,SUPERMARKET_1,152,158,3.79746835443038
SUPERMARKET_1_090,SUPERMARKET,SUPERMARKET_1,254,377,32.62599469496021
SUPERMARKET_1_091,SUPERMARKET,SUPERMARKET_1,1,214,99.53271028037383
SUPERMARKET_1_092,SUPERMARKET,SUPERMARKET_1,295,772,61.787564766839374
SUPERMARKET_1_093,SUPERMARKET,SUPERMARKET_1,125,326,61.65644171779141
SUPERMARKET_1_094,SUPERMARKET,SUPERMARKET_1,322,377,14.588859416445624
SUPERMARKET_1_095,SUPERMARKET,SUPERMARKET_1,109,253,56.916996047430835
SUPERMARKET_1_096,SUPERMARKET,SUPERMARKET_1,3860,396,874.7474747474747
SUPERMARKET_1_097,SUPERMARKET,SUPERMARKET_1,624,1000,37.6
SUPERMARKET_1_098,SUPERMARKET,SUPERMARKET_1,293,242,21.074380165289256
SUPERMARKET_1_099,SUPERMARKET,SUPERMARKET_1,1604,1333,20.330082520630157
SUPERMARKET_1_101,SUPERMARKET,SUPERMARKET_1,165,495,66.66666666666666
SUPERMARKET_1_102,SUPERMARKET,SUPERMARKET_1,232,426,45.539906103286384
SUPERMARKET_1_103,SUPERMARKET,SUPERMARKET_1,241,323,25.386996904024766
SUPERMARKET_1_104,SUPERMARKET,SUPERMARKET_1,677,377,79.57559681697613
SUPERMARKET_1_105,SUPERMARKET,SUPERMARKET_1,229,379,39.577836411609496
SUPERMARKET_1_106,SUPERMARKET,SUPERMARKET_1,466,377,23.607427055702917
SUPERMARKET_1_107,SUPERMARKET,SUPERMARKET_1,262,263,0.38022813688212925
SUPERMARKET_1_108,SUPERMARKET,SUPERMARKET_1,422,253,66.79841897233202
SUPERMARKET_1_109,SUPERMARKET,SUPERMARKET_1,207,270,23.333333333333332
SUPERMARKET_1_110,SUPERMARKET,SUPERMARKET_1,8,621,98.71175523349437
SUPERMARKET_1_111,SUPERMARKET,SUPERMARKET_1,101,301,66.44518272425249
SUPERMARKET_1_112,SUPERMARKET,SUPERMARKET_1,313,379,17.41424802110818
SUPERMARKET_1_113,SUPERMARKET,SUPERMARKET_1,1002,1333,24.831207801950487
SUPERMARKET_1_114,SUPERMARKET,SUPERMARKET_1,125,377,66.84350132625994
SUPERMARKET_1_115,SUPERMARKET,SUPERMARKET_1,190,200,5.0
SUPERMARKET_1_116,SUPERMARKET,SUPERMARKET_1,289,234,23.504273504273502
SUPERMARKET_1_117,SUPERMARKET,SUPERMARKET_1,204,270,24.444444444444443
SUPERMARKET_1_118,SUPERMARKET,SUPERMARKET_1,233,1000,76.7
SUPERMARKET_1_119,SUPERMARKET,SUPERMARKET_1,89,377,76.39257294429707
SUPERMARKET_1_120,SUPERMARKET,SUPERMARKET_1,0,772,100.0
SUPERMARKET_1_121,SUPERMARKET,SUPERMARKET_1,235,621,62.15780998389694
SUPERMARKET_1_122,SUPERMARKET,SUPERMARKET_1,302,379,20.316622691292878
SUPERMARKET_1_123,SUPERMARKET,SUPERMARKET_1,265,377,29.708222811671085
SUPERMARKET_1_124,SUPERMARKET,SUPERMARKET_1,298,270,10.37037037037037
SUPERMARKET_1_125,SUPERMARKET,SUPERMARKET_1,212,283,25.08833922261484
SUPERMARKET_1_126,SUPERMARKET,SUPERMARKET_1,0,270,100.0
SUPERMARKET_1_127,SUPERMARKET,SUPERMARKET_1,283,236,19.915254237288135
SUPERMARKET_1_128,SUPERMARKET,SUPERMARKET_1,120,268,55.223880597014926
SUPERMARKET_1_129,SUPERMARKET,SUPERMARKET_1,999,396,152.27272727272728
SUPERMARKET_1_130,SUPERMARKET,SUPERMARKET_1,452,426,6.103286384976526
SUPERMARKET_1_131,SUPERMARKET,SUPERMARKET_1,100,289,65.39792387543253
SUPERMARKET_1_132,SUPERMARKET,SUPERMARKET_1,219,772,71.6321243523316
SUPERMARKET_1_133,SUPERMARKET,SUPERMARKET_1,163,158,3.1645569620253164
SUPERMARKET_1_134,SUPERMARKET,SUPERMARKET_1,213,379,43.79947229551451
SUPERMARKET_1_135,SUPERMARKET,SUPERMARKET_1,237,234,1.282051282051282
SUPERMARKET_1_136,SUPERMARKET,SUPERMARKET_1,72,252,71.42857142857143
SUPERMARKET_1_137,SUPERMARKET,SUPERMARKET_1,551,544,1.2867647058823528
SUPERMARKET_1_138,SUPERMARKET,SUPERMARKET_1,215,234,8.11965811965812
SUPERMARKET_1_139,SUPERMARKET,SUPERMARKET_1,821,1000,17.9
SUPERMARKET_1_140,SUPERMARKET,SUPERMARKET_1,113,352,67.89772727272727
SUPERMARKET_1_141,SUPERMARKET,SUPERMARKET_1,122,377,67.63925729442971
SUPERMARKET_1_142,SUPERMARKET,SUPERMARKET_1,346,621,44.28341384863124
SUPERMARKET_1_143,SUPERMARKET,SUPERMARKET_1,236,534,55.80524344569289
SUPERMARKET_1_144,SUPERMARKET,SUPERMARKET_1,231,352,34.375
SUPERMARKET_1_145,SUPERMARKET,SUPERMARKET_1,450,1000,55.00000000000001
SUPERMARKET_1_146,SUPERMARKET,SUPERMARKET_1,175,270,35.18518518518518
SUPERMARKET_1_147,SUPERMARKET,SUPERMARKET_1,167,289,42.21453287197232
SUPERMARKET_1_148,SUPERMARKET,SUPERMARKET_1,65,289,77.50865051903114
SUPERMARKET_1_149,SUPERMARKET,SUPERMARKET_1,348,1000,65.2
SUPERMARKET_1_150,SUPERMARKET,SUPERMARKET_1,393,283,38.869257950530034
SUPERMARKET_1_151,SUPERMARKET,SUPERMARKET_1,95,198,52.02020202020202
SUPERMARKET_1_152,SUPERMARKET,SUPERMARKET_1,245,261,6.130268199233716
SUPERMARKET_1_153,SUPERMARKET,SUPERMARKET_1,268,379,29.287598944591032
SUPERMARKET_1_154,SUPERMARKET,SUPERMARKET_1,746,621,20.128824476650564
SUPERMARKET_1_155,SUPERMARKET,SUPERMARKET_1,370,1000,63.0
SUPERMARKET_1_156,SUPERMARKET,SUPERMARKET_1,209,270,22.59259259259259
SUPERMARKET_1_157,SUPERMARKET,SUPERMARKET_1,211,304,30.592105263157894
SUPERMARKET_1_158,SUPERMARKET,SUPERMARKET_1,89,207,57.00483091787439
SUPERMARKET_1_159,SUPERMARKET,SUPERMARKET_1,175,304,42.43421052631579
SUPERMARKET_1_160,SUPERMARKET,SUPERMARKET_1,178,270,34.074074074074076
SUPERMARKET_1_161,SUPERMARKET,SUPERMARKET_1,1172,1333,12.07801950487622
SUPERMARKET_1_162,SUPERMARKET,SUPERMARKET_1,1149,772,48.83419689119171
SUPERMARKET_1_163,SUPERMARKET,SUPERMARKET_1,335,1333,74.86871717929482
SUPERMARKET_1_164,SUPERMARKET,SUPERMARKET_1,120,326,63.190184049079754
SUPERMARKET_1_166,SUPERMARKET,SUPERMARKET_1,482,270,78.51851851851852
SUPERMARKET_1_167,SUPERMARKET,SUPERMARKET_1,127,252,49.60317460317461
SUPERMARKET_1_168,SUPERMARKET,SUPERMARKET_1,191,270,29.259259259259256
SUPERMARKET_1_169,SUPERMARKET,SUPERMARKET_1,101,158,36.075949367088604
SUPERMARKET_1_170,SUPERMARKET,SUPERMARKET_1,1192,349,241.54727793696273
SUPERMARKET_1_171,SUPERMARKET,SUPERMARKET_1,229,316,27.531645569620256
SUPERMARKET_1_172,SUPERMARKET,SUPERMARKET_1,430,379,13.456464379947231
SUPERMARKET_1_173,SUPERMARKET,SUPERMARKET_1,913,535,70.65420560747664
SUPERMARKET_1_174,SUPERMARKET,SUPERMARKET_1,150,282,46.808510638297875
SUPERMARKET_1_175,SUPERMARKET,SUPERMARKET_1,140,291,51.890034364261176
SUPERMARKET_1_176,SUPERMARKET,SUPERMARKET_1,98,158,37.9746835443038
SUPERMARKET_1_177,SUPERMARKET,SUPERMARKET_1,205,255,19.607843137254903
SUPERMARKET_1_178,SUPERMARKET,SUPERMARKET_1,147,223,34.08071748878923
SUPERMARKET_1_179,SUPERMARKET,SUPERMARKET_1,66,160,58.75
SUPERMARKET_1_180,SUPERMARKET,SUPERMARKET_1,180,215,16.27906976744186
SUPERMARKET_1_181,SUPERMARKET,SUPERMARKET_1,549,273,101.0989010989011
SUPERMARKET_1_182,SUPERMARKET,SUPERMARKET_1,360,416,13.461538461538462
SUPERMARKET_1_183,SUPERMARKET,SUPERMARKET_1,377,291,29.553264604810998
SUPERMARKET_1_184,SUPERMARKET,SUPERMARKET_1,677,1194,43.299832495812396
SUPERMARKET_1_185,SUPERMARKET,SUPERMARKET_1,306,358,14.52513966480447
SUPERMARKET_1_186,SUPERMARKET,SUPERMARKET_1,134,301,55.48172757475083
SUPERMARKET_1_187,SUPERMARKET,SUPERMARKET_1,369,215,71.62790697674419
SUPERMARKET_1_188,SUPERMARKET,SUPERMARKET_1,247,291,15.120274914089347
SUPERMARKET_1_189,SUPERMARKET,SUPERMARKET_1,130,270,51.85185185185185
SUPERMARKET_1_190,SUPERMARKET,SUPERMARKET_1,333,1333,75.01875468867217
SUPERMARKET_1_191,SUPERMARKET,SUPERMARKET_1,129,326,60.42944785276073
SUPERMARKET_1_192,SUPERMARKET,SUPERMARKET_1,2,235,99.14893617021276
SUPERMARKET_1_193,SUPERMARKET,SUPERMARKET_1,224,316,29.11392405063291
SUPERMARKET_1_194,SUPERMARKET,SUPERMARKET_1,386,252,53.17460317460318
SUPERMARKET_1_195,SUPERMARKET,SUPERMARKET_1,209,270,22.59259259259259
SUPERMARKET_1_196,SUPERMARKET,SUPERMARKET_1,365,535,31.775700934579437
SUPERMARKET_1_197,SUPERMARKET,SUPERMARKET_1,70,282,75.177304964539
SUPERMARKET_1_198,SUPERMARKET,SUPERMARKET_1,235,234,0.4273504273504274
SUPERMARKET_1_199,SUPERMARKET,SUPERMARKET_1,230,349,34.097421203438394
SUPERMARKET_1_200,SUPERMARKET,SUPERMARKET_1,1507,1333,13.053263315828959
SUPERMARKET_1_201,SUPERMARKET,SUPERMARKET_1,448,270,65.92592592592592
SUPERMARKET_1_202,SUPERMARKET,SUPERMARKET_1,408,1333,69.39234808702176
SUPERMARKET_1_203,SUPERMARKET,SUPERMARKET_1,163,270,39.62962962962963
SUPERMARKET_1_204,SUPERMARKET,SUPERMARKET_1,1250,1332,6.156156156156156
SUPERMARKET_1_205,SUPERMARKET,SUPERMARKET_1,268,283,5.30035335689046
SUPERMARKET_1_206,SUPERMARKET,SUPERMARKET_1,268,262,2.2900763358778624
SUPERMARKET_1_207,SUPERMARKET,SUPERMARKET_1,269,293,8.19112627986348
SUPERMARKET_1_208,SUPERMARKET,SUPERMARKET_1,434,772,43.78238341968912
SUPERMARKET_1_209,SUPERMARKET,SUPERMARKET_1,6,270,97.77777777777777
SUPERMARKET_1_210,SUPERMARKET,SUPERMARKET_1,4,621,99.35587761674718
SUPERMARKET_1_211,SUPERMARKET,SUPERMARKET_1,64,337,81.00890207715133
SUPERMARKET_1_212,SUPERMARKET,SUPERMARKET_1,99,303,67.32673267326733
SUPERMARKET_1_213,SUPERMARKET,SUPERMARKET_1,119,270,55.925925925925924
SUPERMARKET_1_214,SUPERMARKET,SUPERMARKET_1,170,284,40.140845070422536
SUPERMARKET_1_215,SUPERMARKET,SUPERMARKET_1,494,426,15.96244131455399
SUPERMARKET_1_216,SUPERMARKET,SUPERMARKET_1,244,283,13.780918727915195
SUPERMARKET_1_217,SUPERMARKET,SUPERMARKET_1,968,377,156.76392572944297
SUPERMARKET_1_218,SUPERMARKET,SUPERMARKET_1,2684,1333,101.35033758439609
SUPERMARKET_1_219,SUPERMARKET,SUPERMARKET_1,657,270,143.33333333333334
SUPERMARKET_2_001,SUPERMARKET,SUPERMARKET_2,435,681,36.12334801762114
SUPERMARKET_2_002,SUPERMARKET,SUPERMARKET_2,741,638,16.144200626959247
SUPERMARKET_2_003,SUPERMARKET,SUPERMARKET_2,278,517,46.22823984526112
SUPERMARKET_2_004,SUPERMARKET,SUPERMARKET_2,391,248,57.66129032258065
SUPERMARKET_2_005,SUPERMARKET,SUPERMARKET_2,255,244,4.508196721311475
SUPERMARKET_2_006,SUPERMARKET,SUPERMARKET_2,71,218,67.43119266055045
SUPERMARKET_2_007,SUPERMARKET,SUPERMARKET_2,101,318,68.23899371069182
SUPERMARKET_2_008,SUPERMARKET,SUPERMARKET_2,4,237,98.31223628691983
SUPERMARKET_2_009,SUPERMARKET,SUPERMARKET_2,325,267,21.722846441947567
SUPERMARKET_2_010,SUPERMARKET,SUPERMARKET_2,236,396,40.4040404040404
SUPERMARKET_2_011,SUPERMARKET,SUPERMARKET_2,234,340,31.176470588235293
SUPERMARKET_2_012,SUPERMARKET,SUPERMARKET_2,107,551,80.58076225045372
SUPERMARKET_2_013,SUPERMARKET,SUPERMARKET_2,2140,762,180.83989501312337
SUPERMARKET_2_014,SUPERMARKET,SUPERMARKET_2,263,376,30.0531914893617
SUPERMARKET_2_015,SUPERMARKET,SUPERMARKET_2,246,395,37.721518987341774
SUPERMARKET_2_016,SUPERMARKET,SUPERMARKET_2,1251,1229,1.790073230268511
SUPERMARKET_2_017,SUPERMARKET,SUPERMARKET_2,121,146,17.123287671232877
SUPERMARKET_2_018,SUPERMARKET,SUPERMARKET_2,478,434,10.138248847926267
SUPERMARKET_2_019,SUPERMARKET,SUPERMARKET_2,1225,663,84.76621417797888
SUPERMARKET_2_020,SUPERMARKET,SUPERMARKET_2,267,347,23.054755043227665
SUPERMARKET_2_021,SUPERMARKET,SUPERMARKET_2,1630,1483,9.912339851652057
SUPERMARKET_2_022,SUPERMARKET,SUPERMARKET_2,503,434,15.898617511520738
SUPERMARKET_2_023,SUPERMARKET,SUPERMARKET_2,295,567,47.97178130511463
SUPERMARKET_2_024,SUPERMARKET,SUPERMARKET_2,374,397,5.793450881612091
SUPERMARKET_2_025,SUPERMARKET,SUPERMARKET_2,281,235,19.574468085106382
SUPERMARKET_2_026,SUPERMARKET,SUPERMARKET_2,688,536,28.35820895522388
SUPERMARKET_2_027,SUPERMARKET,SUPERMARKET_2,159,439,63.781321184510254
SUPERMARKET_2_028,SUPERMARKET,SUPERMARKET_2,338,248,36.29032258064516
SUPERMARKET_2_029,SUPERMARKET,SUPERMARKET_2,1075,316,240.18987341772151
SUPERMARKET_2_030,SUPERMARKET,SUPERMARKET_2,413,371,11.320754716981133
SUPERMARKET_2_031,SUPERMARKET,SUPERMARKET_2,298,429,30.536130536130536
SUPERMARKET_2_032,SUPERMARKET,SUPERMARKET_2,278,433,35.79676674364896
SUPERMARKET_2_033,SUPERMARKET,SUPERMARKET_2,922,616,49.67532467532468
SUPERMARKET_2_034,SUPERMARKET,SUPERMARKET_2,579,345,67.82608695652173
SUPERMARKET_2_035,SUPERMARKET,SUPERMARKET_2,501,313,60.063897763578275
SUPERMARKET_2_036,SUPERMARKET,SUPERMARKET_2,673,408,64.95098039215686
SUPERMARKET_2_037,SUPERMARKET,SUPERMARKET_2,100,218,54.12844036697248
SUPERMARKET_2_038,SUPERMARKET,SUPERMARKET_2,203,328,38.109756097560975
SUPERMARKET_2_039,SUPERMARKET,SUPERMARKET_2,147,359,59.05292479108635
SUPERMARKET_2_040,SUPERMARKET,SUPERMARKET_2,3,230,98.69565217391305
SUPERMARKET_2_041,SUPERMARKET,SUPERMARKET_2,213,251,15.139442231075698
SUPERMARKET_2_042,SUPERMARKET,SUPERMARKET_2,97,440,77.95454545454545
SUPERMARKET_2_043,SUPERMARKET,SUPERMARKET_2,278,340,18.235294117647058
SUPERMARKET_2_044,SUPERMARKET,SUPERMARKET_2,389,343,13.411078717201166
SUPERMARKET_2_045,SUPERMARKET,SUPERMARKET_2,145,432,66.43518518518519
SUPERMARKET_2_046,SUPERMARKET,SUPERMARKET_2,140,240,41.66666666666667
SUPERMARKET_2_047,SUPERMARKET,SUPERMARKET_2,363,378,3.968253968253968
SUPERMARKET_2_048,SUPERMARKET,SUPERMARKET_2,154,207,25.60386473429952
SUPERMARKET_2_049,SUPERMARKET,SUPERMARKET_2,386,374,3.2085561497326207
SUPERMARKET_2_050,SUPERMARKET,SUPERMARKET_2,534,973,45.11819116135663
SUPERMARKET_2_051,SUPERMARKET,SUPERMARKET_2,450,403,11.662531017369728
SUPERMARKET_2_052,SUPERMARKET,SUPERMARKET_2,465,209,122.48803827751196
SUPERMARKET_2_053,SUPERMARKET,SUPERMARKET_2,111,310,64.19354838709678
SUPERMARKET_2_054,SUPERMARKET,SUPERMARKET_2,764,375,103.73333333333335
SUPERMARKET_2_055,SUPERMARKET,SUPERMARKET_2,290,343,15.451895043731778
SUPERMARKET_2_056,SUPERMARKET,SUPERMARKET_2,1147,434,164.28571428571428
SUPERMARKET_2_057,SUPERMARKET,SUPERMARKET_2,147,407,63.882063882063875
SUPERMARKET_2_058,SUPERMARKET,SUPERMARKET_2,200,491,59.26680244399185
SUPERMARKET_2_059,SUPERMARKET,SUPERMARKET_2,776,333,133.03303303303304
SUPERMARKET_2_060,SUPERMARKET,SUPERMARKET_2,243,204,19.11764705882353
SUPERMARKET_2_061,SUPERMARKET,SUPERMARKET_2,589,602,2.1594684385382057
SUPERMARKET_2_062,SUPERMARKET,SUPERMARKET_2,194,348,44.252873563218394
